46.77,23.61,-42.06,4,0,0,20,0,0,20,0,0,0,0
47.76,23,-41.43,4,0,0,22,0,0,20,0,0,0,0
49.3,22.75,-41.39,4,0,0,24,0,0,20,0,0,0,0
50.52,22.79,-41.19,4,0,0,26,0,0,20,0,0,0,0
83,0.3,-25.96,0,0,0,32,0,0,4,0,0,0,0
83.94,-0.18,-24.5,0,0,0,34,0,0,4,0,0,0,0
84.59,-0.44,-23.5,0,0,0,36,0,0,4,0,0,0,0
85.21,-0.57,-22.55,0,0,0,38,0,0,4,0,0,0,0
86.08,-1.21,-21.2,0,0,0,40,0,0,4,0,0,0,0
86.48,-1.2,-20.59,0,0,0,42,0,0,4,0,0,0,0
87.1,-1.68,-19.64,0,0,0,44,0,0,4,0,0,0,0
87.48,-1.74,-19.06,0,0,0,46,0,0,4,0,0,0,0
87.6,-1.68,-18.86,0,0,0,48,0,0,4,0,0,0,0
88.39,-2.07,-17.66,0,0,0,50,0,0,4,0,0,0,0
88.72,-2.31,-17.16,0,0,0,52,0,0,4,0,0,0,0
88.97,-2.24,-16.77,0,0,0,54,0,0,4,0,0,0,0
89.56,-2.43,-15.86,0,0,0,56,0,0,4,0,0,0,0
89.88,-2.73,-15.38,0,0,0,58,0,0,4,0,0,0,0
61.45,8.91,-43.86,0,0,0,17,0,0,5,0,0,0,0
63.73,7.47,-41.53,0,0,0,19,0,0,5,0,0,0,0
65.59,6.57,-39.64,0,0,0,21,0,0,5,0,0,0,0
67.04,5.75,-38.03,0,0,0,23,0,0,5,0,0,0,0
68.23,4.85,-36.52,0,0,0,25,0,0,5,0,0,0,0
70.33,4.09,-34.98,0,0,0,27,0,0,5,0,0,0,0
71.16,3.84,-34.18,0,0,0,29,0,0,5,0,0,0,0
72.55,2.92,-32.57,0,0,0,31,0,0,5,0,0,0,0
73.59,2.49,-31.41,0,0,0,33,0,0,5,0,0,0,0
74.27,2.32,-30.61,0,0,0,35,0,0,5,0,0,0,0
75,1.79,-29.73,0,0,0,37,0,0,5,0,0,0,0
75.48,1.61,-28.93,0,0,0,39,0,0,5,0,0,0,0
76.52,1.24,-28.29,0,0,0,41,0,0,5,0,0,0,0
77.1,1,-27.6,0,0,0,43,0,0,5,0,0,0,0
25.05,-17.65,12.48,0,14,0,0,0,0,11,0,0,0,0
29.82,-14.17,8.99,0,14,0,2,0,0,11,0,0,0,0
37.43,-16.13,10.91,0,14,0,4,0,0,11,0,0,0,0
43.74,-18.49,13.35,0,14,0,6,0,0,11,0,0,0,0
46.16,-17.54,12.6,0,14,0,8,0,0,11,0,0,0,0
48.95,-17.64,12.84,0,14,0,10,0,0,11,0,0,0,0
51.2,-17.91,13.09,0,14,0,12,0,0,11,0,0,0,0
53.18,-17.98,13.27,0,14,0,14,0,0,11,0,0,0,0
55.17,-17.86,13.34,0,14,0,16,0,0,11,0,0,0,0
56.54,-17.78,13.25,0,14,0,18,0,0,11,0,0,0,0
57.99,-17.64,13.31,0,14,0,20,0,0,11,0,0,0,0
59.67,-17.26,12.95,0,14,0,22,0,0,11,0,0,0,0
60.84,-17.43,13.01,0,14,0,24,0,0,11,0,0,0,0
61.77,-17.35,12.99,0,14,0,26,0,0,11,0,0,0,0
91.04,-8.97,81.68,0,14,0,11,0,0,0,0,0,0,0
91.87,-9.96,78.24,0,14,0,13,0,0,0,0,0,0,0
92.91,-11.45,75.92,0,14,0,15,0,0,0,0,0,0,0
93.3,-11.69,73.27,0,14,0,17,0,0,0,0,0,0,0
93.76,-12.16,71.36,0,14,0,19,0,0,0,0,0,0,0
94,-12.15,69.13,0,14,0,21,0,0,0,0,0,0,0
